type,Gene,MeanLog10_exp,Called_sites,frac_mono,frac_poly,pi,exp bin
NS,10G039000,0.251299881512756,450,0.944444444444444,0.0555555555555555,0.011661398505471,0.2
NS,01G071900,0.251126873327665,308,0.941558441558441,0.0584415584415584,0.00889884089803693,0.2
NS,02G083200,0.25103760563563,183,0.967213114754098,0.0327868852459016,0.00267211488954344,0.2
NS,05G123600,0.250972592898849,727,0.895460797799174,0.104539202200825,0.0182669485667558,0.2
NS,13G076300,0.250904251602718,547,0.853747714808043,0.146252285191956,0.0446313153327763,0.2
NS,14G029100,0.25082968885267,182,1,0,0,0.2
NS,13G127700,0.250782014484545,221,0.936651583710407,0.0633484162895927,0.0103168564720788,0.2
NS,14G239100,0.250739292251117,616,0.905844155844155,0.0941558441558441,0.0171170102743169,0.2
NS,04G205900,0.250738785156672,557,0.912028725314183,0.0879712746858168,0.0167508558432434,0.2
NS,04G130400,0.250664582221313,458,0.991266375545851,0.00873362445414847,0.00126890044453377,0.2
NS,13G117800,0.250618163559654,166,0.963855421686747,0.036144578313253,0.00252331554248806,0.2
NS,09G040000,0.250450191235195,200,0.97,0.03,0.0113492037211428,0.2
NS,01G033100,0.250373908362694,768,0.904947916666666,0.0950520833333333,0.0105533388912364,0.2
NS,08G014700,0.250348227565279,779,0.924261874197689,0.0757381258023106,0.00964286255632306,0.2
NS,04G174400,0.25013071880605,182,0.978021978021978,0.0219780219780219,0.00433510126910857,0.2
NS,10G075000,0.250106015795209,914,0.914660831509846,0.0853391684901531,0.00805271267556222,0.2
NS,12G080900,0.250036259953887,522,0.950191570881226,0.0498084291187739,0.00933454975493936,0.2
NS,12G137000,0.250028899078337,290,0.989655172413793,0.0103448275862068,0.000883366098152771,0.2
NS,14G178600,0.249820938025828,976,0.949795081967213,0.0502049180327868,0.00768928995371962,0.2
NS,04G151600,0.249812308838644,1515,0.889108910891089,0.11089108910891,0.0171348166549872,0.2
NS,04G193400,0.249756635244721,854,0.930913348946135,0.0690866510538641,0.0199068649154952,0.2
NS,03G070100,0.249557027377066,409,0.948655256723716,0.0513447432762836,0.00963244758620707,0.2
NS,06G065500,0.249542862770474,340,0.967647058823529,0.0323529411764705,0.0084657137818575,0.2
NS,01G104100,0.249471030939186,692,0.849710982658959,0.15028901734104,0.0169104279293772,0.2
NS,08G108500,0.249301511283278,341,0.95307917888563,0.0469208211143695,0.0071557430656213,0.2
NS,04G056200,0.249188902475246,762,0.914698162729658,0.0853018372703412,0.0217453389276254,0.2
NS,10G052400,0.249163322694991,940,0.951063829787234,0.0489361702127659,0.0064458179231821,0.2
NS,14G254600,0.249084988087465,297,0.875420875420875,0.124579124579124,0.0116669159452107,0.2
NS,12G090000,0.249004235456991,193,0.937823834196891,0.0621761658031088,0.00736004579901569,0.2
NS,04G224000,0.248898548884305,992,0.935483870967741,0.064516129032258,0.00867838709087769,0.2
NS,06G114900,0.24872822179919,1056,0.963068181818181,0.0369318181818181,0.00431014872116756,0.2
NS,09G092400,0.248646079376862,210,0.933333333333333,0.0666666666666666,0.0210163488340437,0.2
NS,04G200600,0.248595206930868,571,0.952714535901926,0.0472854640980735,0.00834141243625456,0.2
NS,02G137200,0.248547167811581,874,0.941647597254004,0.0583524027459954,0.00980037288244122,0.2
NS,14G001300,0.248490185435613,555,0.96036036036036,0.0396396396396396,0.00655741384320759,0.2
NS,04G078200,0.248155152261305,343,0.918367346938775,0.0816326530612244,0.023333470600254,0.2
NS,12G002400,0.24811953631633,702,0.984330484330484,0.0156695156695156,0.00211127468080763,0.2
NS,14G160400,0.248053580614206,814,0.96068796068796,0.0393120393120393,0.00472620540638874,0.2
NS,04G112600,0.247893764941662,930,0.906451612903225,0.0935483870967742,0.0124919645244734,0.2
NS,14G215200,0.247880551860702,438,0.954337899543379,0.045662100456621,0.00761790318630708,0.2
NS,14G105000,0.24786677051237,874,0.979405034324942,0.0205949656750572,0.00196722293861303,0.2
NS,13G044100,0.247799324806652,555,0.96036036036036,0.0396396396396396,0.00461774035087211,0.2
NS,08G192813,0.247616335624644,1000,0.959,0.041,0.00955925919893425,0.2
NS,14G188500,0.247610724543192,1005,0.928358208955223,0.0716417910447761,0.0211033518697186,0.2
NS,04G052400,0.247577012850394,210,0.961904761904761,0.0380952380952381,0.00950141600530873,0.2
NS,04G008400,0.247447994502036,378,0.936507936507936,0.0634920634920634,0.0143151982894426,0.2
NS,08G048600,0.247362850231895,1728,0.915509259259259,0.0844907407407407,0.0144641930602224,0.2
NS,08G059300,0.247298216705415,115,0.982608695652173,0.017391304347826,0.000602984998605219,0.2
NS,01G101500,0.247077175070204,284,0.971830985915493,0.028169014084507,0.000996806203243273,0.2
NS,14G290000,0.247047555547647,665,0.956390977443609,0.0436090225563909,0.00227998271330116,0.2
NS,11G066100,0.2469647649927,126,0.984126984126984,0.0158730158730158,0.000271161696971986,0.2
NS,07G082100,0.246815869594437,1294,0.923493044822256,0.0765069551777434,0.00782143224470805,0.2
NS,12G138200,0.246740017051655,173,0.947976878612716,0.0520231213872832,0.00940897848337024,0.2
NS,09G100500,0.246734988338127,241,0.954356846473029,0.0456431535269709,0.00811469094791174,0.2
NS,08G153600,0.246680528755753,220,0.954545454545454,0.0454545454545454,0.00558314021493767,0.2
NS,07G052500,0.246663868346304,1017,0.941986234021632,0.0580137659783677,0.0072247259183193,0.2
NS,04G018400,0.246180798113803,297,0.952861952861952,0.0471380471380471,0.0162324358921447,0.2
NS,11G031900,0.246180544242143,1226,0.976345840130505,0.0236541598694942,0.00333865768353867,0.2
NS,09G080400,0.246086541733553,741,0.978407557354925,0.0215924426450742,0.000946634342265163,0.2
NS,03G064500,0.246018186528342,810,0.958024691358024,0.0419753086419753,0.00551363372521864,0.2
NS,13G006600,0.245917133542502,218,0.981651376146789,0.018348623853211,0.000602867145118544,0.2
NS,10G121300,0.245861776694492,685,0.982481751824817,0.0175182481751824,0.00209463481675657,0.2
NS,05G094600,0.245838329127611,1580,0.960759493670886,0.0392405063291139,0.00810821895142957,0.2
NS,03G082400,0.24579049348994,553,0.983725135623869,0.0162748643761302,0.00220007075461809,0.2
NS,12G083700,0.245736518218638,578,0.948096885813148,0.0519031141868512,0.0110003627641715,0.2
NS,04G131900,0.245688187592384,670,0.946268656716417,0.053731343283582,0.00884804510859691,0.2
NS,12G035000,0.245644969323942,781,0.966709346991037,0.0332906530089628,0.00215046813226508,0.2
NS,11G018700,0.245585343352242,214,0.892523364485981,0.107476635514018,0.0305614346301782,0.2
NS,04G179100,0.245580456330799,523,0.917782026768642,0.0822179732313575,0.00896050398284903,0.2
NS,09G090600,0.245509990164665,438,0.963470319634703,0.0365296803652968,0.00339695923869203,0.2
NS,09G016000,0.245479313497067,561,0.966131907308378,0.0338680926916221,0.00748753346390018,0.2
NS,13G070000,0.245389969379698,412,0.970873786407767,0.029126213592233,0.0101551805220024,0.2
NS,13G043800,0.245353876525184,705,0.967375886524822,0.0326241134751773,0.00433227160882543,0.2
NS,10G078900,0.24522655663685,926,0.95572354211663,0.0442764578833693,0.00768501727080772,0.2
NS,04G085100,0.245203283070801,373,0.949061662198391,0.0509383378016085,0.00907407379693785,0.2
NS,03G019800,0.245030912765222,592,0.93581081081081,0.0641891891891891,0.0123122795142181,0.2
NS,14G126800,0.244941934312123,849,0.958775029446407,0.0412249705535924,0.00774455135414573,0.2
NS,14G085800,0.244774023274418,123,1,0,0,0.2
NS,10G108100,0.244620061128849,1128,0.972517730496453,0.0274822695035461,0.0047212412820754,0.2
NS,07G001700,0.244565104784032,321,0.953271028037383,0.0467289719626168,0.00370634125293381,0.2
NS,03G035400,0.244563858882099,493,0.947261663286004,0.0527383367139959,0.00814300242776077,0.2
NS,14G032200,0.244545332375318,242,0.962809917355371,0.0371900826446281,0.00568047758800582,0.2
NS,02G025300,0.244480460416498,1241,0.962127316680096,0.0378726833199033,0.0026523114069998,0.2
NS,07G008300,0.244441482211946,177,0.966101694915254,0.0338983050847457,0.00161355372667599,0.2
NS,01G094600,0.244390030627743,871,0.950631458094144,0.0493685419058553,0.0077515826690746,0.2
NS,03G090500,0.244335319438318,1180,0.932203389830508,0.0677966101694915,0.013020832797609,0.2
NS,07G016200,0.244236558855306,400,0.95,0.05,0.00706913470448502,0.2
NS,03G034300,0.244210401899853,284,0.968309859154929,0.0316901408450704,0.00556240922364085,0.2
NS,14G099200,0.244098542455719,579,0.981001727115716,0.0189982728842832,0.00136084155168461,0.2
NS,03G046600,0.244006031549906,365,0.860273972602739,0.13972602739726,0.0295818631947042,0.2
NS,12G099500,0.24393683821585,606,0.896039603960396,0.103960396039603,0.0170447567740807,0.2
NS,09G026000,0.243924293003954,1138,0.915641476274165,0.0843585237258348,0.0171017020205625,0.2
NS,14G219000,0.243732445717342,777,0.951093951093951,0.0489060489060489,0.011350117287645,0.2
NS,12G085500,0.243637015725215,153,0.888888888888888,0.111111111111111,0.0290713285202705,0.2
NS,07G027700,0.243582391056285,154,0.922077922077922,0.0779220779220779,0.0090033597685093,0.2
NS,07G105000,0.243524767802686,629,0.965023847376788,0.0349761526232114,0.00516272595958209,0.2
NS,01G069500,0.243312060180465,711,0.969057665260196,0.030942334739803,0.00321444236875089,0.2
NS,10G174600,0.242964628718373,439,0.963553530751708,0.0364464692482915,0.00792395882891685,0.2
NS,10G149700,0.24288137722163,754,0.972148541114058,0.0278514588859416,0.0072887941072164,0.2
NS,04G059900,0.242616369701042,245,0.942857142857142,0.0571428571428571,0.00774046405868736,0.2
NS,01G041100,0.242458839742131,1523,0.9198949441891,0.0801050558108995,0.00716587812008,0.2
NS,06G008000,0.242419601647953,777,0.972972972972973,0.027027027027027,0.005990616800441,0.2
NS,13G080000,0.242302911137533,227,0.898678414096916,0.101321585903083,0.0159828289403275,0.2
NS,09G094900,0.242297405843146,1243,0.92357200321802,0.076427996781979,0.0115101718583868,0.2
NS,14G070400,0.242288261409826,444,0.927927927927927,0.072072072072072,0.00905088620930118,0.2
NS,14G106400,0.242230343547394,1070,0.957009345794392,0.0429906542056074,0.00620139579323543,0.2
NS,04G027800,0.242224151416257,787,0.961880559085133,0.0381194409148665,0.00807883917558788,0.2
NS,08G186100,0.242047927588966,235,0.978723404255319,0.0212765957446808,0.000992536046368398,0.2
NS,08G006700,0.241977805228281,514,0.926070038910505,0.0739299610894941,0.0166745212200772,0.2
NS,14G312200,0.241864698663779,1159,0.923209663503019,0.0767903364969801,0.0151888782723969,0.2
NS,10G046000,0.241747304175796,428,0.978971962616822,0.0210280373831775,0.00499963207130622,0.2
NS,12G154800,0.241685271807871,582,0.950171821305841,0.049828178694158,0.00501383082810159,0.2
NS,12G027300,0.24164837569371,427,0.934426229508196,0.0655737704918032,0.0128327899195092,0.2
NS,09G124600,0.241614528377511,420,0.95,0.05,0.0101255186272269,0.2
NS,11G068400,0.241573265074643,592,0.961148648648648,0.0388513513513513,0.00658699250799727,0.2
NS,01G097800,0.241572860900741,109,0.972477064220183,0.0275229357798165,0.0030602724344716,0.2
NS,06G085400,0.241300256397292,211,0.862559241706161,0.137440758293838,0.024771684196054,0.2
NS,11G131800,0.241202116004021,1238,0.959612277867528,0.0403877221324717,0.00523944922937008,0.2
NS,08G091600,0.24112180950079,487,0.950718685831622,0.0492813141683778,0.007985996895195,0.2
NS,12G090400,0.241089325441279,1423,0.968376669009135,0.0316233309908643,0.00824785274667076,0.2
NS,14G171100,0.241088868281973,583,0.95197255574614,0.0480274442538593,0.00471943442135162,0.2
NS,12G166800,0.240731649998653,922,0.915401301518438,0.0845986984815618,0.0146909933854343,0.2
NS,10G053600,0.240608061241445,717,0.952580195258019,0.0474198047419804,0.00937309151046929,0.2
NS,09G034800,0.240543844497674,1249,0.972778222578062,0.0272217774219375,0.00468198524758738,0.2
NS,13G113800,0.240525394666932,821,0.942752740560292,0.0572472594397076,0.00885803821298975,0.2
NS,14G146300,0.24038666808741,1676,0.949284009546539,0.0507159904534606,0.00944387272249409,0.2
NS,06G016800,0.240317626724575,240,0.925,0.075,0.0118815480295502,0.2
NS,11G069900,0.240256723758276,749,0.92256341789052,0.0774365821094793,0.0125029651045918,0.2
NS,01G005700,0.240134362170875,791,0.93299620733249,0.0670037926675094,0.0103875667871569,0.2
NS,08G061100,0.240056335315864,250,0.952,0.048,0.00357696513484572,0.2
NS,08G079200,0.239955559286292,422,0.969194312796208,0.0308056872037914,0.00186283724074567,0.2
NS,14G257400,0.239787314715504,461,0.917570498915401,0.0824295010845987,0.0108354099839646,0.2
NS,11G084800,0.239762288161293,1050,0.963809523809523,0.0361904761904761,0.00428622106270335,0.2
NS,02G143100,0.239749100508833,226,0.93362831858407,0.0663716814159292,0.0136145215312534,0.2
NS,06G023700,0.239708582197961,612,0.970588235294117,0.0294117647058823,0.00711132213315536,0.2
NS,14G153200,0.239681623934891,1108,0.940433212996389,0.0595667870036101,0.0115411532851267,0.2
NS,04G146300,0.239642863314628,1038,0.878612716763005,0.121387283236994,0.0135045574513039,0.2
NS,04G203400,0.239440296743715,526,0.977186311787072,0.0228136882129277,0.00526335523196776,0.2
NS,14G188300,0.239382508220212,959,0.816475495307612,0.183524504692387,0.0487569474924533,0.2
NS,08G132100,0.239276434424064,445,0.964044943820224,0.0359550561797752,0.00650000266231691,0.2
NS,14G045100,0.239192548833678,282,0.982269503546099,0.0177304964539007,0.000480719227396903,0.2
NS,11G074500,0.239086642499808,511,0.968688845401174,0.0313111545988258,0.0022705050546592,0.2
NS,03G073600,0.239011611354595,418,0.92822966507177,0.0717703349282296,0.0117890876013545,0.2
NS,04G206600,0.238798745911902,288,0.972222222222222,0.0277777777777777,0.000634953131822005,0.2
NS,13G021900,0.238521063546191,768,0.916666666666666,0.0833333333333333,0.010086253448491,0.2
NS,11G122100,0.23849758439485,599,0.9449081803005,0.0550918196994991,0.0123165587449089,0.2
NS,12G007000,0.238408375864707,444,1,0,0,0.2
NS,10G136400,0.238360503834636,301,0.953488372093023,0.0465116279069767,0.00894012665188305,0.2
NS,08G217100,0.238240471450825,614,0.951140065146579,0.0488599348534201,0.0141836701753532,0.2
NS,14G303500,0.238229975678333,240,0.9625,0.0375,0.00292564106253916,0.2
NS,05G078600,0.238084941215391,650,0.955384615384615,0.0446153846153846,0.00562797703956818,0.2
NS,12G036400,0.238069535167689,258,0.972868217054263,0.0271317829457364,0.00350783716290251,0.2
NS,13G132400,0.237805245293038,260,0.919230769230769,0.0807692307692307,0.0184447661069085,0.2
NS,11G060000,0.237797088504843,1386,0.931457431457431,0.0685425685425685,0.0138002726444905,0.2
NS,13G094300,0.237393467323962,427,0.925058548009367,0.0749414519906323,0.0193468100442158,0.2
NS,05G000800,0.237306655218845,130,0.984615384615384,0.0153846153846153,0.00351733555161427,0.2
NS,03G032900,0.237212696276276,531,0.87758945386064,0.122410546139359,0.0227132672461697,0.2
NS,05G070800,0.237193268464951,1445,0.978546712802768,0.0214532871972318,0.000775193794901,0.2
NS,09G102300,0.237082656225936,724,0.973756906077348,0.0262430939226519,0.00501194398583403,0.2
NS,14G041700,0.237080641998329,296,0.942567567567567,0.0574324324324324,0.00629354897492076,0.2
NS,06G024900,0.237078584067708,738,0.972899728997289,0.02710027100271,0.00364913649339157,0.2
NS,13G038200,0.236983218713451,516,0.961240310077519,0.0387596899224806,0.00572861113420289,0.2
NS,03G089700,0.236853406389726,566,0.925795053003533,0.0742049469964664,0.0156697761658427,0.2
NS,14G066400,0.236693701651857,914,0.954048140043763,0.0459518599562363,0.00857821222855873,0.2
NS,14G275900,0.236587424644229,494,0.947368421052631,0.0526315789473684,0.00705244495936695,0.2
NS,02G138200,0.236471914941942,648,0.973765432098765,0.0262345679012345,0.00288808009418363,0.2
NS,05G085700,0.236455997922554,881,0.929625425652667,0.0703745743473325,0.0134229793693633,0.2
NS,08G160100,0.236356327007459,617,0.93192868719611,0.0680713128038897,0.0101676450761142,0.2
NS,07G103300,0.236142344661863,1099,0.957233848953594,0.0427661510464058,0.0107283997233053,0.2
NS,02G095000,0.236117332872947,167,0.952095808383233,0.0479041916167664,0.0110032518553431,0.2
NS,14G128300,0.235929813026618,164,0.969512195121951,0.0304878048780487,0.0062521857963561,0.2
NS,06G025900,0.235926387511584,555,0.933333333333333,0.0666666666666666,0.0101889973235244,0.2
NS,08G036800,0.235831983197263,1207,0.92212096106048,0.0778790389395194,0.0235479411211631,0.2
NS,09G013200,0.235743780525474,323,0.956656346749226,0.0433436532507739,0.0057100414801417,0.2
NS,03G053800,0.235691270737933,1388,0.862391930835734,0.137608069164265,0.0406209853546976,0.2
NS,10G133900,0.23567211232337,231,0.956709956709956,0.0432900432900432,0.00379228788134062,0.2
NS,07G104700,0.235661022168522,856,0.945093457943925,0.0549065420560747,0.010851924349114,0.2
NS,01G028500,0.235603154573161,275,0.949090909090909,0.0509090909090909,0.00869719008066958,0.2
NS,10G085400,0.235597487901055,589,0.935483870967741,0.064516129032258,0.00565795546910954,0.2
NS,10G031200,0.23553347872735,1010,0.977227722772277,0.0227722772277227,0.0056151071263431,0.2
NS,08G034100,0.235528267259874,674,0.93026706231454,0.0697329376854599,0.0110124698657606,0.2
NS,12G174200,0.235461944471285,264,0.912878787878787,0.0871212121212121,0.0193833754624088,0.2
NS,05G110800,0.235398116967579,942,0.929936305732484,0.0700636942675159,0.0104185607102238,0.2
NS,02G120400,0.235367865567721,111,0.963963963963964,0.036036036036036,0.0102090233233021,0.2
NS,09G038600,0.235356586318114,1677,0.920095408467501,0.0799045915324985,0.0167609537413967,0.2
NS,11G004300,0.23529506925783,536,0.919776119402985,0.0802238805970149,0.00650397180407115,0.2
NS,05G096500,0.234991715427392,1307,0.970160673297628,0.0298393267023718,0.00389857562107415,0.2
NS,05G138900,0.234977427907429,1157,0.937770095073465,0.0622299049265341,0.0114638736186823,0.2
NS,08G056100,0.234588122655323,742,0.933962264150943,0.0660377358490566,0.00969779278932836,0.2
NS,13G016000,0.23456199129543,911,0.907793633369923,0.0922063666300768,0.0103003973645283,0.2
NS,14G318100,0.234426041403435,680,0.908823529411764,0.0911764705882352,0.0134286921119098,0.2
NS,12G013400,0.234399717643257,933,0.960342979635584,0.0396570203644158,0.00886661721788775,0.2
NS,10G157100,0.234345779089905,452,0.938053097345132,0.0619469026548672,0.0131735569986662,0.2
NS,14G209000,0.234344098306113,532,0.924812030075188,0.075187969924812,0.0143331182827846,0.2
NS,12G086800,0.234343676136555,258,0.926356589147286,0.0736434108527131,0.0165236486059832,0.2
NS,09G003000,0.23432129973089,1067,0.962511715089034,0.0374882849109653,0.0029006940872549,0.2
NS,04G160900,0.234118362528976,575,0.975652173913043,0.0243478260869565,0.00203811212219017,0.2
NS,06G178200,0.233940550102521,397,0.992443324937027,0.00755667506297229,0.000170114363855558,0.2
NS,04G191600,0.233848491176055,196,0.959183673469387,0.0408163265306122,0.00711267528223024,0.2
NS,14G244400,0.233774338381116,278,0.953237410071942,0.0467625899280575,0.00434766132876417,0.2
NS,03G123800,0.233719045060626,267,0.936329588014981,0.0636704119850187,0.0097059297361201,0.2
NS,01G077000,0.233647956336163,167,0.934131736526946,0.0658682634730539,0.00985584962784101,0.2
NS,13G031600,0.233638121341112,724,0.953038674033149,0.0469613259668508,0.00805761655962633,0.2
NS,02G056300,0.233548067805286,1112,0.969424460431654,0.0305755395683453,0.00702279931433341,0.2
NS,08G206400,0.233537679080789,1120,0.964285714285714,0.0357142857142857,0.00454486858521806,0.2
NS,03G056500,0.233483591673217,451,0.980044345898004,0.0199556541019955,0.00269962303654641,0.2
NS,09G101900,0.23346646794227,556,0.9568345323741,0.0431654676258992,0.00703527922902735,0.2
NS,09G109300,0.233414062014802,146,0.904109589041095,0.0958904109589041,0.0110598997547195,0.2
NS,02G096300,0.233345302230926,469,0.950959488272921,0.0490405117270788,0.0115603791279757,0.2
NS,08G043900,0.233309687533801,425,0.976470588235294,0.0235294117647058,0.00240448972316217,0.2
NS,04G148700,0.233304932247613,846,0.895981087470449,0.10401891252955,0.0275560624643516,0.2
NS,04G074400,0.233226237049611,1370,0.958394160583941,0.0416058394160583,0.00508374347697932,0.2
NS,01G102300,0.233202876986189,425,0.931764705882352,0.068235294117647,0.0112385897697048,0.2
NS,06G097400,0.233121025422525,149,0.959731543624161,0.0402684563758389,0.0012702222198497,0.2
NS,10G133800,0.232889620449144,246,0.991869918699187,0.008130081300813,0.000764178984022268,0.2
NS,04G100200,0.232886410975714,861,0.977932636469221,0.0220673635307781,0.00364221206498295,0.2
NS,14G085000,0.232863284680971,214,0.953271028037383,0.0467289719626168,0.00658462372701326,0.2
NS,06G129700,0.23283107948237,861,0.925667828106852,0.0743321718931475,0.018796884190884,0.2
NS,08G127900,0.232786658528143,507,0.958579881656804,0.0414201183431952,0.00897742838635842,0.2
NS,06G187200,0.2327571909455,679,0.973490427098674,0.0265095729013254,0.00732846630532848,0.2
NS,04G037700,0.232548248999812,830,0.956626506024096,0.0433734939759036,0.00696890541336867,0.2
NS,14G085600,0.232178183110744,119,1,0,0,0.2
NS,04G168700,0.232045627975116,367,0.888283378746594,0.111716621253405,0.0179507992160901,0.2
NS,08G032500,0.232014685209871,2069,0.910101498308361,0.0898985016916384,0.00933740527037463,0.2
NS,07G026300,0.231858075867445,275,0.978181818181818,0.0218181818181818,0.00538444592136697,0.2
NS,04G131000,0.231664345931048,351,0.985754985754985,0.0142450142450142,0.00160764270079826,0.2
NS,05G103700,0.231625409701911,588,0.960884353741496,0.0391156462585034,0.00588396987138295,0.2
NS,12G043200,0.23152582161868,1212,0.933168316831683,0.0668316831683168,0.0133309264901463,0.2
NS,04G223800,0.231490997138597,869,0.936708860759493,0.0632911392405063,0.0139333292577852,0.2
NS,12G034000,0.231378911760279,414,0.908212560386473,0.0917874396135265,0.0138168269510429,0.2
NS,13G067600,0.231159751363611,751,0.965379494007989,0.0346205059920106,0.000820050487357904,0.2
NS,10G043500,0.231150075971149,1351,0.941524796447076,0.0584752035529237,0.0108492785561245,0.2
NS,09G019100,0.231129219348834,1354,0.945347119645494,0.0546528803545051,0.0103440167777291,0.2
NS,06G153500,0.231126237251333,390,0.917948717948717,0.082051282051282,0.0146341158682037,0.2
NS,07G047800,0.231058899639088,1002,0.98502994011976,0.0149700598802395,0.000862535437108702,0.2
NS,02G145500,0.230824605498259,1235,0.953846153846153,0.0461538461538461,0.00772085059913143,0.2
NS,14G154600,0.230816196075458,228,0.991228070175438,0.0087719298245614,0.000159493610669807,0.2
NS,08G232400,0.230756701330981,675,0.958518518518518,0.0414814814814814,0.00630580536114878,0.2
NS,10G058100,0.230726696276861,970,0.954639175257732,0.045360824742268,0.00530027802883985,0.2
NS,05G016700,0.230703913519688,2043,0.944689182574645,0.0553108174253548,0.00310783027201911,0.2
NS,09G004600,0.230677593403431,1239,0.946731234866828,0.0532687651331719,0.0109117540240874,0.2
NS,14G280900,0.230627521562041,1071,0.963585434173669,0.0364145658263305,0.00436679904309877,0.2
NS,10G142100,0.230563933488925,782,0.945012787723785,0.0549872122762148,0.005869409066483,0.2
NS,05G064900,0.230488680339431,634,0.97160883280757,0.028391167192429,0.00495976151995894,0.2
NS,06G125000,0.23045348579065,871,0.972445464982778,0.0275545350172215,0.00413257404659117,0.2
NS,14G155400,0.230398467629305,409,0.970660146699266,0.0293398533007334,0.00804363845550698,0.2
NS,06G127900,0.230106138802279,1345,0.985130111524163,0.0148698884758364,0.00196426137330032,0.2
NS,02G026400,0.229866049541105,878,0.945330296127562,0.0546697038724373,0.0119178108289172,0.2
NS,06G089700,0.229796299203694,1108,0.907942238267148,0.0920577617328519,0.0120824118565928,0.2
NS,12G055500,0.229759595086584,1269,0.964539007092198,0.0354609929078014,0.00593724078897627,0.2
NS,12G003700,0.229609824008518,667,0.973013493253373,0.0269865067466266,0.00374009743768418,0.2
NS,02G093000,0.22954956401884,810,0.948148148148148,0.0518518518518518,0.00849812426756826,0.2
NS,14G307700,0.229537298535958,521,0.942418426103646,0.0575815738963531,0.0066512051417545,0.2
NS,03G071700,0.229435856518716,2606,0.940521872601688,0.0594781273983115,0.00797833038544258,0.2
NS,08G164800,0.229423230331795,130,0.961538461538461,0.0384615384615384,0.00971597584764358,0.2
NS,06G052700,0.229386276656885,1108,0.922382671480144,0.0776173285198556,0.0131591283227205,0.2
NS,12G108900,0.22936958798552,956,0.948744769874477,0.051255230125523,0.0056239116325982,0.2
NS,01G091300,0.22936851324545,262,0.874045801526717,0.125954198473282,0.0401858864205985,0.2
NS,04G169800,0.229308831314731,841,0.913198573127229,0.0868014268727705,0.0159627130437077,0.2
NS,06G111800,0.229294028122854,267,0.917602996254681,0.0823970037453183,0.0138705847279464,0.2
NS,04G069900,0.229236149036297,808,0.959158415841584,0.0408415841584158,0.00576936418871629,0.2
NS,05G127100,0.228959499403427,294,0.931972789115646,0.0680272108843537,0.00673546141228086,0.2
NS,10G115200,0.228738864491372,320,0.975,0.025,0.00654382968944737,0.2
NS,12G089900,0.228705444971831,1395,0.926164874551971,0.0738351254480286,0.012197770831155,0.2
NS,14G035600,0.228603070846849,634,0.958990536277602,0.0410094637223974,0.00530709581969944,0.2
NS,02G010900,0.228521784002446,350,0.937142857142857,0.0628571428571428,0.0107977945809523,0.2
NS,13G090900,0.228472375043819,1404,0.909544159544159,0.0904558404558404,0.0120096965818349,0.2
NS,14G279100,0.228457381003899,516,0.984496124031007,0.0155038759689922,0.00203600944288289,0.2
NS,05G014400,0.22830363569383,798,0.949874686716792,0.050125313283208,0.00713225514951577,0.2
NS,11G055100,0.228300276169332,244,0.938524590163934,0.0614754098360655,0.00713199847355907,0.2
NS,12G077400,0.228297619518036,499,0.889779559118236,0.110220440881763,0.0214955150754296,0.2
NS,12G075900,0.228233655768902,765,0.96078431372549,0.0392156862745098,0.00548552515449621,0.2
NS,11G000900,0.228107292169751,114,0.973684210526315,0.0263157894736842,0.000780195643082963,0.2
NS,05G067200,0.228095822218179,569,0.913884007029876,0.086115992970123,0.0207582607209525,0.2
NS,03G103500,0.228086884653034,165,0.921212121212121,0.0787878787878787,0.0141494172246241,0.2
NS,07G104400,0.22805791760629,720,0.956944444444444,0.0430555555555555,0.00718841885407272,0.2
NS,12G075100,0.228033438780479,330,0.918181818181818,0.0818181818181818,0.0104290971652174,0.2
NS,14G023500,0.227876948961896,151,0.894039735099337,0.105960264900662,0.0182156218845824,0.2
NS,13G124300,0.227857733591651,290,0.920689655172413,0.0793103448275862,0.0193055639517089,0.2
NS,04G133100,0.227724173831001,1102,0.938294010889292,0.0617059891107078,0.0107824354594878,0.2
NS,07G106800,0.22752601898674,966,0.957556935817805,0.0424430641821946,0.00972790303958687,0.2
NS,02G133600,0.227464946875928,1086,0.955801104972375,0.0441988950276243,0.00604337502382162,0.2
NS,02G110800,0.227325504069431,291,0.917525773195876,0.0824742268041237,0.00561161179550751,0.2
NS,12G150900,0.227090025371501,590,0.964406779661017,0.035593220338983,0.0056770745578038,0.2
NS,13G024600,0.227014826564121,639,0.945226917057903,0.054773082942097,0.00694455579627169,0.2
NS,09G067100,0.226925689347725,656,0.972560975609756,0.0274390243902439,0.00733312144560318,0.2
NS,05G108000,0.226875213383667,299,0.926421404682274,0.0735785953177257,0.00688911734552137,0.2
NS,12G166200,0.22682486805467,969,0.942208462332301,0.0577915376676986,0.0103213474402046,0.2
NS,01G024700,0.226822513692992,1012,0.905138339920948,0.0948616600790513,0.015941594261433,0.2
NS,14G148100,0.226704407518879,915,0.957377049180327,0.0426229508196721,0.00181891496543181,0.2
NS,14G106200,0.226601657891118,1041,0.952929875120076,0.0470701248799231,0.00711944453710375,0.2
NS,05G123800,0.226568582490676,590,0.952542372881355,0.047457627118644,0.0107348385715641,0.2
NS,11G118300,0.226509131329271,489,0.971370143149284,0.0286298568507157,0.00652214970159228,0.2
NS,04G055900,0.226421108803831,301,0.966777408637873,0.0332225913621262,0.00541952858606175,0.2
